Accession,TAA_FourthA,TAA_FourthT,TAA_FourthG,TAA_FourthC,TGA_FourthA,TGA_FourthT,TGA_FourthG,TGA_FourthC,TAG_FourthA,TAG_FourthT,TAG_FourthG,TAG_FourthC,GC,GC
CP001630,0.09933774834437085,0.09933774834437085,0.23178807947019867,0.5695364238410596,0.07836508912108174,0.11677934849416104,0.34880147510755993,0.4560540872771973,0.09411764705882353,0.12418300653594772,0.29673202614379085,0.4849673202614379,73.70887317195238,95.64978768000415
CP001631,0.14864864864864866,0.08108108108108109,0.40540540540540543,0.36486486486486486,0.07633587786259542,0.1272264631043257,0.5292620865139949,0.26717557251908397,0.11418685121107267,0.10034602076124567,0.38408304498269896,0.4013840830449827,68.28933205508218,81.79973028214049
CP001632,0.3301549463647199,0.3778307508939213,0.16448152562574495,0.12753277711561384,0.3277310924369748,0.3445378151260504,0.16806722689075632,0.15966386554621848,0.23853211009174313,0.3761467889908257,0.20489296636085627,0.18042813455657492,39.587971334806774,37.94599582488661
CP001634,0.3779527559055118,0.3123359580052493,0.1784776902887139,0.13123359580052493,0.32919254658385094,0.37577639751552794,0.20496894409937888,0.09006211180124224,0.3208955223880597,0.27611940298507465,0.21641791044776118,0.1865671641791045,41.54598836032433,40.578560825197755
CP001643,0.14285714285714285,0.09523809523809523,0.38095238095238093,0.38095238095238093,0.07069486404833837,0.09788519637462235,0.5045317220543807,0.3268882175226586,0.2,0.08888888888888889,0.3,0.4111111111111111,72.04577492840924,93.44528426093845
CP001650,0.417298937784522,0.33839150227617604,0.1471927162367223,0.09711684370257967,0.303886925795053,0.4628975265017668,0.16607773851590105,0.06713780918727916,0.3163934426229508,0.3540983606557377,0.1885245901639344,0.14098360655737704,36.218453032231466,30.82374537843387
CP001673,0.4755178907721281,0.2730696798493409,0.1327683615819209,0.11864406779661017,0.3063583815028902,0.4508670520231214,0.1329479768786127,0.10982658959537572,0.3717948717948718,0.23076923076923078,0.1794871794871795,0.21794871794871795,42.69275481900595,45.30374804363393
CP001674,0.24866310160427807,0.2874331550802139,0.3074866310160428,0.15641711229946523,0.1876484560570071,0.3990498812351544,0.2850356294536817,0.12826603325415678,0.16875,0.25625,0.209375,0.365625,54.86042281266869,62.28717455029545
CP001678,0.3949238578680203,0.27411167512690354,0.2131979695431472,0.11776649746192894,0.2833333333333333,0.42916666666666664,0.17083333333333334,0.11666666666666667,0.35192307692307695,0.24807692307692308,0.19038461538461537,0.20961538461538462,45.23012065555781,39.00734386460533
CP001681,0.3919442292796282,0.3338497288923315,0.14329976762199845,0.13090627420604184,0.21238938053097345,0.504424778761062,0.18584070796460178,0.09734513274336283,0.21584699453551912,0.35792349726775957,0.1885245901639344,0.23770491803278687,42.048886254415436,41.33641860750082
CP001682,0.27832512315270935,0.17733990147783252,0.3226600985221675,0.22167487684729065,0.21686746987951808,0.3614457831325301,0.1927710843373494,0.2289156626506024,0.24695121951219512,0.21951219512195122,0.25914634146341464,0.27439024390243905,50.911544290902974,49.39214993163769
CP001683,0.152317880794702,0.07947019867549669,0.2847682119205298,0.48344370860927155,0.15011820330969267,0.15839243498817968,0.291371158392435,0.40011820330969267,0.1414790996784566,0.1639871382636656,0.3504823151125402,0.3440514469453376,67.31513626217375,84.17864360783871
CP001684,0.21592442645074225,0.15384615384615385,0.2550607287449393,0.37516869095816463,0.07352941176470588,0.39705882352941174,0.1715686274509804,0.35784313725490197,0.13242574257425743,0.13366336633663367,0.24752475247524752,0.4863861386138614,60.211599355205216,77.75462379883919
CP001685,0.49493243243243246,0.38175675675675674,0.08699324324324324,0.036317567567567564,0.40963855421686746,0.40963855421686746,0.12048192771084337,0.060240963855421686,0.4229390681003584,0.40860215053763443,0.12186379928315412,0.04659498207885305,29.645686057405673,21.00358927527143
CP001686,0.06451612903225806,0.16129032258064516,0.4838709677419355,0.2903225806451613,0.07115821347464042,0.0991672975018925,0.5018925056775171,0.32778198334595005,0.17045454545454544,0.14772727272727273,0.3068181818181818,0.375,71.62753355087784,91.9132132312207
CP001699,0.3215277777777778,0.32013888888888886,0.209375,0.14895833333333333,0.15699658703071673,0.552901023890785,0.1626848691695108,0.12741751990898748,0.1792152704135737,0.3796394485683987,0.2205726405090138,0.2205726405090138,45.227118022356336,47.48751280015063
CP001700,0.14912280701754385,0.12280701754385964,0.4100877192982456,0.31798245614035087,0.11013730645632486,0.1562956470931931,0.41221151037101955,0.32135553607946243,0.15535339398180545,0.11056682995101469,0.33170048985304407,0.40237928621413577,69.7670815078113,90.08950101810333
CP001706,0.1732776617954071,0.1336116910229645,0.1649269311064718,0.5281837160751566,0.0989010989010989,0.2879120879120879,0.22857142857142856,0.38461538461538464,0.11073825503355705,0.2651006711409396,0.2651006711409396,0.35906040268456374,58.416683456706785,62.88361486086754
CP001707,0.28121606948968514,0.3528773072747014,0.18566775244299674,0.18023887079261672,0.2346368715083799,0.43575418994413406,0.21787709497206703,0.11173184357541899,0.21311475409836064,0.4180327868852459,0.17486338797814208,0.19398907103825136,43.6871005756164,41.506369295549725
CP001708,0.46387832699619774,0.2813688212927757,0.23193916349809887,0.022813688212927757,0.35555555555555557,0.4222222222222222,0.08888888888888889,0.13333333333333333,0.42473118279569894,0.1774193548387097,0.34408602150537637,0.053763440860215055,36.06876441464908,31.07904651251324
CP001712,0.3191489361702128,0.2526595744680851,0.1848404255319149,0.24335106382978725,0.2516778523489933,0.34731543624161076,0.1929530201342282,0.2080536912751678,0.12557077625570776,0.15753424657534246,0.408675799086758,0.3082191780821918,55.29329254078098,68.05023421839718
CP001713,0.3730407523510972,0.30407523510971785,0.20376175548589343,0.11912225705329153,0.22580645161290322,0.41935483870967744,0.20967741935483872,0.14516129032258066,0.4024390243902439,0.2804878048780488,0.14634146341463414,0.17073170731707318,40.54987026800535,34.86316746624007
CP001721,0.301010101010101,0.1919191919191919,0.34949494949494947,0.15757575757575756,0.22580645161290322,0.41935483870967744,0.16129032258064516,0.1935483870967742,0.1821561338289963,0.3828996282527881,0.21189591078066913,0.22304832713754646,45.686599019953945,41.291892809192
CP001722,0.3969359331476323,0.3398328690807799,0.15598885793871867,0.10724233983286909,0.18340611353711792,0.5720524017467249,0.13537117903930132,0.1091703056768559,0.2925531914893617,0.22340425531914893,0.23404255319148937,0.25,46.82890532673874,45.2324263077635
CP001726,0.23977695167286245,0.09107806691449814,0.39219330855018586,0.27695167286245354,0.16267942583732056,0.24401913875598086,0.29904306220095694,0.2942583732057416,0.15753424657534246,0.05821917808219178,0.3504566210045662,0.4337899543378995,64.20459989097697,85.09596244650568
CP001734,0.2421875,0.173828125,0.2421875,0.341796875,0.22074074074074074,0.29777777777777775,0.2577777777777778,0.2237037037037037,0.16346153846153846,0.18509615384615385,0.22596153846153846,0.4254807692307692,57.54005161463308,68.36478032949981
CP001736,0.125,0.1,0.2375,0.5375,0.0943528586460891,0.14100315678709224,0.26797614871974745,0.4966678358470712,0.12032520325203253,0.15447154471544716,0.32682926829268294,0.3983739837398374,70.5679064337855,91.3588572632568
CP001737,0.15517241379310345,0.14942528735632185,0.23563218390804597,0.45977011494252873,0.08726945569050833,0.18218623481781376,0.25416104363472786,0.47638326585695007,0.12365591397849462,0.14516129032258066,0.3010752688172043,0.43010752688172044,70.91646318382362,90.53150839697254
CP001738,0.1518324607329843,0.11518324607329843,0.4293193717277487,0.3036649214659686,0.169392523364486,0.10514018691588785,0.3099688473520249,0.41549844236760125,0.12615384615384614,0.08615384615384615,0.2953846153846154,0.49230769230769234,71.6420205227295,91.97339791302234
CP001739,0.4614035087719298,0.36198830409356725,0.1064327485380117,0.07017543859649122,0.311787072243346,0.4790874524714829,0.12927756653992395,0.07984790874524715,0.3759213759213759,0.35872235872235875,0.12530712530712532,0.14004914004914004,33.4515920686913,27.24160062723166
CP001769,0.2882632831086439,0.2616970658207772,0.25535289452815224,0.19468675654242665,0.22875131164742918,0.3620146904512067,0.2465897166841553,0.1626442812172088,0.2420965058236273,0.3286189683860233,0.21381031613976706,0.21547420965058237,50.19282050444146,55.96873572319882
CP001778,0.134,0.138,0.234,0.494,0.1481696687972109,0.12027890761185357,0.29343404997094713,0.43811737361998837,0.16566626650660263,0.14165666266506602,0.29411764705882354,0.3985594237695078,68.13393500923839,88.09381245540217
CP001779,0.42725173210161665,0.4064665127020785,0.12471131639722864,0.04157043879907621,0.48484848484848486,0.30303030303030304,0.030303030303030304,0.18181818181818182,0.512396694214876,0.2892561983471074,0.15702479338842976,0.04132231404958678,26.314554865997263,12.32694760196901
CP001785,0.4782608695652174,0.10248447204968944,0.30434782608695654,0.11490683229813664,0.33067729083665337,0.14342629482071714,0.250996015936255,0.2749003984063745,0.21904761904761905,0.20476190476190476,0.28095238095238095,0.29523809523809524,59.448431527349946,72.37828352502143
CP001798,0.3319103521878335,0.256136606189968,0.2305229455709712,0.1814300960512273,0.2945590994371482,0.2926829268292683,0.2682926829268293,0.14446529080675422,0.1794871794871795,0.20683760683760682,0.305982905982906,0.3076923076923077,51.58400922482495,53.485286955641755
CP001801,0.23157894736842105,0.2894736842105263,0.2614035087719298,0.21754385964912282,0.1936127744510978,0.4111776447105788,0.22554890219560877,0.16966067864271456,0.2611464968152866,0.21019108280254778,0.25477707006369427,0.27388535031847133,54.71364202678709,60.740488868978716
CP001804,0.16714697406340057,0.19020172910662825,0.31988472622478387,0.3227665706051873,0.12124463519313304,0.11874105865522175,0.6366237482117311,0.12339055793991416,0.10949720670391061,0.1418994413407821,0.1452513966480447,0.6033519553072626,69.4833879119411,88.43233058581215
CP001807,0.2677966101694915,0.17288135593220338,0.29152542372881357,0.2677966101694915,0.38154269972451793,0.1446280991735537,0.30303030303030304,0.17079889807162535,0.15135135135135136,0.12972972972972974,0.2918918918918919,0.42702702702702705,64.53711118823745,80.28148464275614
CP001810,0.3225480283114257,0.4398382204246714,0.15470171890798787,0.08291203235591507,0.18282988871224165,0.5468998410174881,0.17329093799682035,0.09697933227344992,0.29133858267716534,0.36220472440944884,0.25196850393700787,0.09448818897637795,40.212540550758916,37.81252784449697
CP001814,0.1620879120879121,0.1401098901098901,0.25824175824175827,0.43956043956043955,0.1049631916409404,0.150795535502256,0.3044407504155782,0.43980052244122536,0.16422764227642275,0.12276422764227642,0.35040650406504065,0.36260162601626017,70.86660360569266,91.04996317509303
CP001818,0.2647058823529412,0.11764705882352941,0.3627450980392157,0.2549019607843137,0.14335664335664336,0.36363636363636365,0.2517482517482518,0.24125874125874125,0.15916955017301038,0.1453287197231834,0.46366782006920415,0.23183391003460208,63.79256619243765,85.21930259367649
CP001819,0.1,0.06666666666666667,0.4,0.43333333333333335,0.031573217201959713,0.06260206859009254,0.3941208492106696,0.5117038649972782,0.11764705882352941,0.09287925696594428,0.2724458204334365,0.5170278637770898,71.88650620102021,93.07957665490976
CP001820,0.2503022974607013,0.5441354292623942,0.14268440145102781,0.06287787182587666,0.1746031746031746,0.6031746031746031,0.15873015873015872,0.06349206349206349,0.28421052631578947,0.4789473684210526,0.13157894736842105,0.10526315789473684,38.629275160847634,30.48109380943077
CP001821,0.12162162162162163,0.04054054054054054,0.32432432432432434,0.5135135135135135,0.07338129496402877,0.08633093525179857,0.3079136690647482,0.5323741007194245,0.12598425196850394,0.1377952755905512,0.2755905511811024,0.46062992125984253,72.48758675378917,93.35958667505398
CP001823,0.04225352112676056,0.11267605633802817,0.3474178403755869,0.49765258215962443,0.0935483870967742,0.22258064516129034,0.36774193548387096,0.3161290322580645,0.1092436974789916,0.12184873949579832,0.33053221288515405,0.438375350140056,68.10279190363633,86.84567382580762
CP001825,0.3115942028985507,0.3115942028985507,0.17391304347826086,0.2028985507246377,0.17647058823529413,0.4019607843137255,0.2549019607843137,0.16666666666666666,0.2768361581920904,0.2768361581920904,0.1864406779661017,0.2598870056497175,48.072840582412866,49.039950164651025
CP001834,0.5016233766233766,0.3319805194805195,0.12743506493506493,0.03896103896103896,0.3069306930693069,0.36633663366336633,0.15346534653465346,0.17326732673267325,0.4126984126984127,0.3439153439153439,0.1164021164021164,0.12698412698412698,34.910266713469305,25.096711119872783
CP001843,0.38751625487646296,0.21586475942782835,0.2613784135240572,0.1352405721716515,0.31521739130434784,0.2798913043478261,0.2826086956521739,0.12228260869565218,0.2180293501048218,0.1949685534591195,0.35429769392033544,0.23270440251572327,50.837527436243604,55.38517961905614
CP001848,0.2188575361321404,0.23055746730901583,0.30763936682725396,0.2429456297315898,0.25902335456475584,0.3036093418259023,0.2484076433121019,0.18895966029723993,0.14136447449293177,0.40503995082974803,0.12476951444376153,0.3288260602335587,57.464697308785595,65.2958557927804
CP001851,0.36971046770601335,0.24053452115812918,0.2516703786191537,0.13808463251670378,0.2612994350282486,0.3559322033898305,0.1709039548022599,0.211864406779661,0.4666666666666667,0.10196078431372549,0.25098039215686274,0.1803921568627451,57.15114056237365,65.42315991203353
CP001854,0.07792207792207792,0.07792207792207792,0.38961038961038963,0.45454545454545453,0.08723404255319149,0.09716312056737589,0.4482269503546099,0.36737588652482267,0.09971098265895954,0.09248554913294797,0.2745664739884393,0.5332369942196532,72.7334268541423,93.05789371916354
CP001867,0.11320754716981132,0.16981132075471697,0.3584905660377358,0.3584905660377358,0.09868158210147823,0.07750699161006792,0.39232920495405516,0.43148222133439873,0.09917355371900827,0.14325068870523416,0.3333333333333333,0.42424242424242425,73.98410933815462,94.15596217773754
CP001874,0.1625,0.1625,0.3125,0.3625,0.05947368421052632,0.15578947368421053,0.3121052631578947,0.4726315789473684,0.07801418439716312,0.05319148936170213,0.22695035460992907,0.6418439716312057,72.42917381865672,94.18718061027457
CP001875,0.23395931142410015,0.3208137715179969,0.22535211267605634,0.21987480438184664,0.18157543391188252,0.43124165554072097,0.18691588785046728,0.20026702269692923,0.16783216783216784,0.3111888111888112,0.15034965034965034,0.3706293706293706,53.69076617993087,59.15311209933013
CP001896,0.2185430463576159,0.17218543046357615,0.40397350993377484,0.2052980132450331,0.2219178082191781,0.24748858447488584,0.36164383561643837,0.1689497716894977,0.20574162679425836,0.1339712918660287,0.215311004784689,0.4449760765550239,64.37262380054115,79.69600379969924
CP001928,0.3981762917933131,0.2948328267477204,0.1580547112462006,0.14893617021276595,0.37988826815642457,0.29608938547486036,0.11731843575418995,0.20670391061452514,0.36024844720496896,0.2422360248447205,0.2360248447204969,0.16149068322981366,43.780170409656044,42.1954023505676
CP001940,0.3219584569732938,0.17655786350148367,0.26112759643916916,0.2403560830860534,0.2647058823529412,0.25210084033613445,0.27941176470588236,0.20378151260504201,0.10943396226415095,0.28679245283018867,0.25660377358490566,0.3471698113207547,60.28630983067459,74.03243522590553
CP001958,0.2923076923076923,0.1282051282051282,0.28205128205128205,0.29743589743589743,0.17256162915326903,0.14255091103965703,0.36227224008574493,0.32261521972132906,0.15034965034965034,0.10139860139860139,0.2867132867132867,0.46153846153846156,66.79128951233038,83.1051939555314
CP001962,0.32272727272727275,0.11363636363636363,0.38636363636363635,0.17727272727272728,0.23478260869565218,0.13043478260869565,0.36086956521739133,0.27391304347826084,0.2027491408934708,0.07216494845360824,0.46735395189003437,0.25773195876288657,64.8850372187184,81.96628292578141
CP001965,0.19489559164733178,0.2529002320185615,0.3480278422273782,0.20417633410672853,0.216260162601626,0.3544715447154472,0.208130081300813,0.22113821138211381,0.18900343642611683,0.1718213058419244,0.25773195876288657,0.38144329896907214,57.54174246318486,70.31419961261645
CP001966,0.12432432432432433,0.13513513513513514,0.2648648648648649,0.4756756756756757,0.09163346613545817,0.23904382470119523,0.2061752988047809,0.4631474103585657,0.13526570048309178,0.18115942028985507,0.2318840579710145,0.45169082125603865,68.41297028848486,85.67817414630017
CP001968,0.336283185840708,0.33480825958702065,0.18141592920353983,0.14749262536873156,0.232,0.436,0.168,0.164,0.3860294117647059,0.29044117647058826,0.13970588235294118,0.18382352941176472,42.536630875053575,41.56504034691842
CP001992,0.33705357142857145,0.22767857142857142,0.21651785714285715,0.21875,0.31399317406143346,0.18771331058020477,0.3310580204778157,0.16723549488054607,0.2191358024691358,0.2191358024691358,0.28703703703703703,0.27469135802469136,55.41328127911744,60.74478048316092
CP001997,0.4449244060475162,0.27429805615550756,0.17278617710583152,0.1079913606911447,0.2542372881355932,0.4661016949152542,0.1864406779661017,0.09322033898305085,0.30638297872340425,0.2297872340425532,0.22127659574468084,0.2425531914893617,45.30685774758254,42.19687256774173
CP001998,0.2163265306122449,0.21496598639455783,0.4054421768707483,0.16326530612244897,0.2011173184357542,0.32122905027932963,0.33798882681564246,0.13966480446927373,0.18604651162790697,0.2842377260981912,0.2454780361757106,0.2842377260981912,53.60177947414012,60.33642787963222
CP001999,0.44528301886792454,0.36981132075471695,0.11320754716981132,0.07169811320754717,0.21212121212121213,0.6060606060606061,0.07575757575757576,0.10606060606060606,0.36075949367088606,0.41139240506329117,0.10126582278481013,0.12658227848101267,28.360850626598605,15.387206237033068
CP002006,0.39107332624867164,0.3188097768331562,0.1594048884165781,0.13071200850159406,0.3333333333333333,0.42328042328042326,0.13756613756613756,0.10582010582010581,0.2912621359223301,0.32038834951456313,0.20388349514563106,0.18446601941747573,47.685532961335895,55.794058886111884
CP002017,0.296,0.178,0.236,0.29,0.23692003948667326,0.2211253701875617,0.2793682132280355,0.26258637709772953,0.2652439024390244,0.15853658536585366,0.35060975609756095,0.22560975609756098,59.114130784816446,69.22860875734256
CP002018,0.30528375733855184,0.21526418786692758,0.2837573385518591,0.19569471624266144,0.19667590027700832,0.38227146814404434,0.15512465373961218,0.2659279778393352,0.19318181818181818,0.14772727272727273,0.3181818181818182,0.3409090909090909,61.69031954887218,72.45978262053252
CP002026,0.17391304347826086,0.178743961352657,0.41545893719806765,0.2318840579710145,0.14704159343878148,0.1546572934973638,0.437609841827768,0.2606912712360867,0.164079822616408,0.09090909090909091,0.36585365853658536,0.37915742793791574,67.88473004222645,88.27897265025898
CP002028,0.4455159112825458,0.25554484088717455,0.15139826422372227,0.14754098360655737,0.3285198555956679,0.3285198555956679,0.1299638989169675,0.21299638989169675,0.2819843342036554,0.2741514360313316,0.2297650130548303,0.21409921671018275,45.8824557802963,47.40308034283177
CP002038,0.18227665706051874,0.37175792507204614,0.17939481268011528,0.2665706051873199,0.17488372093023255,0.4213953488372093,0.16837209302325581,0.23534883720930233,0.11246200607902736,0.22492401215805471,0.22492401215805471,0.4376899696048632,56.29633286083819,65.62455894555883
CP002039,0.18722139673105498,0.20802377414561665,0.5230312035661219,0.08172362555720654,0.2159033719174635,0.29743331655762456,0.3522898842476095,0.13437342727730248,0.18181818181818182,0.12424242424242424,0.3212121212121212,0.37272727272727274,63.40456378594629,81.03757687531623
CP002042,0.336283185840708,0.13982300884955753,0.37168141592920356,0.15221238938053097,0.2613240418118467,0.2038327526132404,0.3902439024390244,0.1445993031358885,0.2482638888888889,0.11631944444444445,0.2986111111111111,0.3368055555555556,62.363628418098884,77.06390346716893
CP002045,0.31758530183727035,0.2335958005249344,0.2283464566929134,0.2204724409448819,0.20426829268292682,0.3871951219512195,0.19207317073170732,0.21646341463414634,0.22346368715083798,0.16759776536312848,0.31843575418994413,0.2905027932960894,53.133241430422814,55.033739805660026
CP002046,0.37832699619771865,0.36216730038022815,0.14258555133079848,0.11692015209125475,0.37209302325581395,0.37209302325581395,0.16279069767441862,0.09302325581395349,0.25821596244131456,0.5023474178403756,0.10328638497652583,0.13615023474178403,33.90002986831527,23.466456748162543
CP002047,0.13168724279835392,0.10905349794238683,0.31893004115226337,0.4403292181069959,0.105436212187637,0.1185883384480491,0.32551512494519946,0.45046032441911443,0.1278969957081545,0.096137339055794,0.3278969957081545,0.448068669527897,70.75458902611386,89.61386741183121
CP002048,0.3389121338912134,0.15690376569037656,0.26778242677824265,0.23640167364016737,0.29876543209876544,0.2419753086419753,0.2765432098765432,0.18271604938271604,0.28641975308641976,0.20987654320987653,0.2691358024691358,0.2345679012345679,50.989395811950565,57.152346970982165
CP002049,0.25227272727272726,0.03636363636363636,0.4,0.31136363636363634,0.13350125944584382,0.07556675062972293,0.4080604534005038,0.38287153652392947,0.13167259786476868,0.05575326215895611,0.32147093712930014,0.49110320284697506,68.13901247639092,86.71738037908737
CP002056,0.3240223463687151,0.31564245810055863,0.21880819366852886,0.14152700186219738,0.2695035460992908,0.375886524822695,0.2198581560283688,0.1347517730496454,0.21390374331550802,0.3983957219251337,0.10695187165775401,0.2807486631016043,42.63513069668623,37.17490546805735
CP002084,0.3250883392226148,0.24381625441696114,0.19434628975265017,0.23674911660777384,0.3685800604229607,0.30513595166163143,0.12386706948640483,0.20241691842900303,0.22085889570552147,0.25153374233128833,0.20245398773006135,0.32515337423312884,55.04438159275664,64.9143046600976
CP002085,0.3047945205479452,0.1267123287671233,0.2636986301369863,0.3047945205479452,0.26711409395973157,0.15838926174496645,0.34496644295302015,0.2295302013422819,0.14588235294117646,0.08470588235294117,0.3552941176470588,0.41411764705882353,65.7034940481124,85.33284497865574
CP002102,0.17777777777777778,0.1,0.48333333333333334,0.2388888888888889,0.13736263736263737,0.26153846153846155,0.26373626373626374,0.3373626373626374,0.2186046511627907,0.10232558139534884,0.5046511627906977,0.1744186046511628,68.42270096651546,87.4378435672643
CP002105,0.4008762322015334,0.3932092004381161,0.13472070098576122,0.07119386637458927,0.39805825242718446,0.39805825242718446,0.10679611650485436,0.0970873786407767,0.4719626168224299,0.3037383177570093,0.12149532710280374,0.102803738317757,36.63129515920823,27.792427182256002
CP002106,0.10576923076923077,0.11538461538461539,0.46153846153846156,0.3173076923076923,0.05150214592274678,0.13733905579399142,0.3562231759656652,0.45493562231759654,0.07661290322580645,0.08602150537634409,0.46102150537634407,0.3763440860215054,64.69752852971105,83.97991500727677
CP002116,0.3435225618631732,0.27074235807860264,0.2183406113537118,0.16739446870451238,0.22164948453608246,0.41494845360824745,0.17010309278350516,0.19329896907216496,0.2719665271966527,0.2615062761506276,0.2196652719665272,0.24686192468619247,48.96514158879408,50.17874320552298
CP002131,0.46808510638297873,0.26443768996960487,0.14893617021276595,0.11854103343465046,0.33211678832116787,0.35036496350364965,0.16058394160583941,0.15693430656934307,0.2694610778443114,0.19760479041916168,0.3413173652694611,0.19161676646706588,46.820114603503896,51.908446748191295
CP002156,0.18930957683741648,0.1603563474387528,0.44988864142538976,0.20044543429844097,0.13875598086124402,0.25199362041467305,0.3397129186602871,0.26953748006379585,0.29449838187702265,0.09385113268608414,0.37540453074433655,0.23624595469255663,60.65609859703726,70.43873435702011
CP002157,0.425,0.3096153846153846,0.1451923076923077,0.1201923076923077,0.28888888888888886,0.4622222222222222,0.1511111111111111,0.09777777777777778,0.3210161662817552,0.371824480369515,0.17782909930715934,0.12933025404157045,36.977445412770045,32.209989610809885
CP002158,0.3313953488372093,0.3856589147286822,0.15891472868217055,0.12403100775193798,0.24705882352941178,0.4176470588235294,0.20588235294117646,0.12941176470588237,0.3010752688172043,0.3096774193548387,0.16559139784946236,0.22365591397849463,48.0491303157634,56.060084648837645
CP002159,0.28106508875739644,0.28846153846153844,0.2455621301775148,0.1849112426035503,0.25290697674418605,0.375,0.20930232558139536,0.16279069767441862,0.20216606498194944,0.2563176895306859,0.18411552346570398,0.3574007220216607,52.754823680596594,57.67405650260274
CP002162,0.07602339181286549,0.07017543859649122,0.39766081871345027,0.45614035087719296,0.07479902132121635,0.11045089129674938,0.26599091226843763,0.5487591751135966,0.16939890710382513,0.11202185792349727,0.28688524590163933,0.43169398907103823,72.82213415331078,92.92320183484325
CP002171,0.5374855824682814,0.30103806228373703,0.09919261822376009,0.06228373702422145,0.26609442060085836,0.47639484978540775,0.15021459227467812,0.1072961373390558,0.3895582329317269,0.30522088353413657,0.1566265060240964,0.14859437751004015,34.112512528035516,27.53386588731037
CP002198,0.3987538940809969,0.3146417445482866,0.169392523364486,0.11721183800623053,0.3264887063655031,0.33675564681724846,0.19301848049281314,0.1437371663244353,0.27715355805243447,0.3595505617977528,0.19225967540574282,0.17103620474406991,40.22255163651048,33.81060954169641
CP002209,0.16929547844374343,0.22082018927444794,0.33648790746582546,0.2733964248159832,0.2273224043715847,0.25901639344262295,0.31693989071038253,0.19672131147540983,0.18181818181818182,0.24242424242424243,0.26666666666666666,0.3090909090909091,60.21947303196726,74.59866125458424
CP002224,0.29924242424242425,0.20833333333333334,0.2897727272727273,0.20265151515151514,0.1934673366834171,0.3693467336683417,0.16834170854271358,0.26884422110552764,0.19680851063829788,0.10638297872340426,0.3351063829787234,0.3617021276595745,61.72374467055032,72.70388841676859
CP002271,0.1795275590551181,0.13858267716535433,0.4220472440944882,0.25984251968503935,0.17631067961165048,0.10524271844660193,0.49320388349514566,0.22524271844660193,0.12343470483005367,0.13953488372093023,0.313953488372093,0.4230769230769231,67.45864534737987,84.79390248820647
CP002273,0.5139470013947002,0.200836820083682,0.18758716875871687,0.09762900976290098,0.30237154150197626,0.3102766798418972,0.2015810276679842,0.1857707509881423,0.37772397094430993,0.17675544794188863,0.23486682808716708,0.2106537530266344,47.49750214689114,52.27503323979917
CP002280,0.3208685162846803,0.2255729794933655,0.22677925211097708,0.22677925211097708,0.2713178294573643,0.29457364341085274,0.31007751937984496,0.12403100775193798,0.2539454806312769,0.22955523672883787,0.19368723098995697,0.32281205164992827,53.687692660687745,57.15919320444134
CP002281,0.4878048780487805,0.337612323491656,0.1116816431322208,0.06290115532734275,0.21505376344086022,0.5376344086021505,0.12903225806451613,0.11827956989247312,0.38095238095238093,0.36363636363636365,0.15584415584415584,0.09956709956709957,34.534494620965724,27.628289964493646
CP002287,0.22644376899696048,0.1717325227963526,0.48328267477203646,0.11854103343465046,0.23349972268441485,0.24681087077093733,0.2889628397115918,0.230726566833056,0.10824742268041238,0.09020618556701031,0.39819587628865977,0.40335051546391754,65.9875561360569,84.34228057699373
CP002292,0.21811460258780038,0.15711645101663585,0.38632162661737524,0.23844731977818853,0.1727904667328699,0.2542204568023833,0.2929493545183714,0.2800397219463754,0.20353982300884957,0.1696165191740413,0.28023598820059,0.3466076696165192,62.24843185985493,76.3670502292069
CP002304,0.5068493150684932,0.3403582718651212,0.10642781875658588,0.04636459430979979,0.30434782608695654,0.4956521739130435,0.12173913043478261,0.0782608695652174,0.4057971014492754,0.32367149758454106,0.0821256038647343,0.18840579710144928,33.16135481113169,22.76332038951294
CP002305,0.341545352743561,0.3493840985442329,0.21500559910414332,0.0940649496080627,0.35864978902953587,0.35864978902953587,0.1940928270042194,0.08860759493670886,0.3285024154589372,0.2463768115942029,0.28502415458937197,0.14009661835748793,40.41362648482518,37.992539885975695
CP002339,0.27801857585139317,0.29473684210526313,0.20557275541795667,0.221671826625387,0.24382716049382716,0.37037037037037035,0.2006172839506173,0.18518518518518517,0.15414012738853503,0.3452229299363057,0.17070063694267515,0.32993630573248406,43.506790224265245,40.02699928744964
CP002343,0.125,0.07142857142857142,0.35714285714285715,0.44642857142857145,0.0591990713871155,0.08821822402785838,0.3586767266395821,0.493905977945444,0.12612612612612611,0.14864864864864866,0.32882882882882886,0.3963963963963964,70.70365089596365,90.52364365277442
CP002344,0.1715686274509804,0.07352941176470588,0.47549019607843135,0.27941176470588236,0.15560165975103735,0.11929460580912864,0.3578838174273859,0.36721991701244816,0.10377358490566038,0.07547169811320754,0.4834905660377358,0.33726415094339623,72.48208595927298,90.15164594001295
CP002345,0.3951965065502183,0.3500727802037846,0.16375545851528384,0.09097525473071325,0.2826666666666667,0.488,0.11733333333333333,0.112,0.3743455497382199,0.33507853403141363,0.14659685863874344,0.14397905759162305,38.85666655089779,36.90686604784456
CP002347,0.4277286135693215,0.36578171091445427,0.11799410029498525,0.08849557522123894,0.42105263157894735,0.42105263157894735,0.07368421052631578,0.08421052631578947,0.43506493506493504,0.2597402597402597,0.21428571428571427,0.09090909090909091,35.753011699226306,31.623728921601412
